name,parent_category_id,promotional_price,regular_price,stock_keeping_unit,url
haro parquet - planche large à l'ancienne série 4000 - chêne blanc barrique selectiv brossé 4v huilé,CATEGORY_parquets_parquets-contrecolles-classiques,139.90 €,163.96 €,B-529063,https://boutique-parquet.com/haro-parquet-planche-large-a-l-ancienne-serie-4000-chene-blanc-barrique-selectiv-brosse-4v-huile.html
pal3885s - quick step - parquet contrecollé - palazzo - chêne latté huilé,CATEGORY_parquets_parquets-contrecolles-classiques,76.40 €,84.90 €,B-PAL3885S,https://boutique-parquet.com/pal3885s-quick-step-parquet-contrecolle-palazzo-chene-latte-huile.html
pal3893s - quick step - parquet contrecollé - palazzo - chêne coucher de soleil extra mat,CATEGORY_parquets_parquets-contrecolles-classiques,76.40 €,84.90 €,B-PAL3893S,https://boutique-parquet.com/pal3893s-quick-step-parquet-contrecolle-palazzo-chene-coucher-de-soleil-extra-mat.html
lamett - parquet contrecollé chêne  new york (190 x 1860 mm) natural +,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,119.78 €,B-NEW-1827,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-new-york-190-x-1860-mm-natural.html
pal1338s - quick step - parquet contrecollé - palazzo chêne héritage naturel mat,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,99.90 €,B-PAL1338S,https://boutique-parquet.com/pal1338s-quick-step-parquet-contrecolle-palazzo-chene-heritage-naturel-mat.html
haro parquet - planche large à l'ancienne série 4000 - chêne blanc puro sauvage brossé rétro 4v huilé,CATEGORY_parquets_parquets-contrecolles-classiques,87.90 €,103.96 €,B-535622,https://boutique-parquet.com/haro-parquet-planche-large-a-l-ancienne-serie-4000-chene-blanc-puro-sauvage-brosse-retro-4v-huile.html
pal3096s - quick step - parquet contrecollé - palazzo - chêne cannelle extra mat,CATEGORY_parquets_parquets-contrecolles-classiques,76.40 €,84.90 €,B-PAL3096S,https://boutique-parquet.com/pal3096s-quick-step-parquet-contrecolle-palazzo-chene-cannelle-extra-mat.html
pal3095s - quick step - parquet contrecollé  - palazzo - chêne raffiné extra mat,CATEGORY_parquets_parquets-contrecolles-classiques,103.40 €,114.90 €,B-PAL3095S,https://boutique-parquet.com/pal3095s-quick-step-parquet-contrecolle-palazzo-chene-raffine-extra-mat.html
qswincp - quick step - parquet - barre de seuil incinzo 2150 x 17 x 54 mm - assorti gamme,CATEGORY_parquets_parquets-contrecolles-classiques,45.36 €,60.48 €,B-QSWINCP,https://boutique-parquet.com/qswincp-quick-step-parquet-barre-de-seuil-incinzo-2150-x-17-x-54-mm-assorti-gamme.html
lamett - parquet contrecollé chêne farm (190 x 1860 mm) old church,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,108.70 €,B-FAR-938,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-farm-190-x-1860-mm-old-church.html
lamett - parquet contrecollé chêne farm (190 x 1860 mm) traditions,CATEGORY_parquets_parquets-contrecolles-classiques,118.08 €,201.60 €,B-FAR-939,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-farm-190-x-1860-mm-traditions.html
haro parquet - planche large à l'ancienne série 4000 - chêne markant brossé 4 v huilé,CATEGORY_parquets_parquets-contrecolles-classiques,102.90 €,122.95 €,B-528682,https://boutique-parquet.com/haro-parquet-planche-large-a-l-ancienne-serie-4000-chene-markant-brosse-4-v-huile.html
lamett - parquet contrecollé chêne farm (190 x 1860 mm) white,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,108.70 €,B-FAR-099,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-farm-190-x-1860-mm-white.html
haro parquet - planche large à l'ancienne série 4000 - chêne blanc puro sauvage brossé 4v huilé,CATEGORY_parquets_parquets-contrecolles-classiques,79.99 €,96.95 €,B-530195,https://boutique-parquet.com/haro-parquet-planche-large-a-l-ancienne-serie-4000-chene-blanc-puro-sauvage-brosse-4v-huile.html
haro parquet - planche large à l'ancienne série 4000 - chêne blanc puro markant brossé 4v huilé,CATEGORY_parquets_parquets-contrecolles-classiques,107.90 €,126.95 €,B-527326,https://boutique-parquet.com/haro-parquet-planche-large-a-l-ancienne-serie-4000-chene-blanc-puro-markant-brosse-4v-huile.html
lamett - parquet contrecollé chêne farm (190 x 1860 mm) pure,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,108.70 €,B-FAR-284,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-farm-190-x-1860-mm-pure.html
haro parquet - planche large à l'ancienne série 4000 - chêne gris tabac sauvage brossé retro 4v huilé,CATEGORY_parquets_parquets-contrecolles-classiques,95.99 €,112.96 €,B-530795,https://boutique-parquet.com/haro-parquet-planche-large-a-l-ancienne-serie-4000-chene-gris-tabac-sauvage-brosse-retro-4v-huile.html
lamett - parquet contrecollé chêne farm (190 x 1860 mm) harvest,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,108.70 €,B-FAR-265,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-farm-190-x-1860-mm-harvest.html
lamett - parquet contrecollé chêne farm (190 x 1860 mm) antique,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,108.70 €,B-FAR-266,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-farm-190-x-1860-mm-antique.html
lamett - parquet contrecollé chêne  new york (190 x 1860 mm) skyline grey,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,119.78 €,B-NEW-268,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-new-york-190-x-1860-mm-skyline-grey.html
lamett - parquet contrecollé chêne new york (190 x 1860 mm)  wheat,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,119.78 €,B-NEW-004,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-new-york-190-x-1860-mm-wheat.html
design parquet - parquet massif teck huilé (90 mm x 14 mm) 4 chanfreins,CATEGORY_parquets_parquets-massifs-exotiques,138.24 €,153.60 €,B-TECKH90,https://boutique-parquet.com/parquet-massif-teck-indonesie-huile-90-mm-x-14-mm-4-chanfreins.html
soboplac - parquet massif merbau huilé (90 mm x 12 mm) 4 chanfreins,CATEGORY_parquets_parquets-massifs-exotiques,83.72 €,93.02 €,B-MERH90,https://boutique-parquet.com/parquet-massif-merbau-huile-90-mm-x-12-mm-4-chanfreins.html
lamett - parquet contrecollé chêne new york (190 x 1860 mm) coffee,CATEGORY_parquets_parquets-contrecolles-classiques,89.90 €,119.78 €,B-NEW-008,https://boutique-parquet.com/lamett-parquet-contrecolle-chene-new-york-190-x-1860-mm-coffee.html
foret aléseur spax,CATEGORY_terrasses_forets-et-embouts,9.26 €,29.46 €,B-5000009186049,https://boutique-parquet.com/foret-aleseur-spax.html
boîte de 5 embouts pour vis spax t20 (longueur 25 mm),CATEGORY_terrasses_forets-et-embouts,10.80 €,29.46 €,B-5000009192209,https://boutique-parquet.com/embout-pour-vis-spax-t20-longueur-25-mm.html
fiberdeck - mêche de pré-perçage cobra smart-bit #10 - 5.0 mm,CATEGORY_terrasses_forets-et-embouts,24.36 €,31.00 €,B-0215,https://boutique-parquet.com/fiberdeck-meche-de-pre-percage-cobra-smart-bit-10.html
0218 - fiberdeck - mêche de pré-perçage cobra smart-bit #12 - 6.0 mm,CATEGORY_terrasses_forets-et-embouts,31.81 €,40.50 €,B-0218,https://boutique-parquet.com/0218-fiberdeck-meche-de-pre-percage-cobra-smart-bit-12-6-0.html
foret étagé spax,CATEGORY_terrasses_forets-et-embouts,12.79 €,16.13 €,B-4009409873002,https://boutique-parquet.com/foret-etage-spax.html
boîte de 5 embouts pour vis spax t25 (l = 25 mm),CATEGORY_terrasses_forets-et-embouts,9.26 €,29.46 €,B-5000009192259,https://boutique-parquet.com/boite-de-5-embouts-pour-vis-spax-t25-l-25-mm.html
fiberdeck - mêche de pré-perçage cobra smart-bit #8 - 4.5 mm,CATEGORY_terrasses_forets-et-embouts,22.70 €,28.90 €,B-0214,https://boutique-parquet.com/fiberdeck-meche-de-pre-percage-cobra-smart-bit-8.html
blanchon  - huile cire béton 1l,CATEGORY_entretien_beton-cire,49.02 €,68.04 €,B-01108902,https://boutique-parquet.com/blanchon-huile-cire-beton-1l.html
vis inoxmare double filet a4 - 5x60 + embout tx 25 (boîte de 200),CATEGORY_terrasses_vis-terrasse-inox-spax,28.88 €,41.26 €,98200506004,https://boutique-parquet.com/vis-inoxmar-double-filet-a4-5x60-embout-tx-25-boite-de-200.html
seau vis inox terrasse bois inoxmare a2 - 5x70 + embout tx 25 (seau de 1000 vis),CATEGORY_terrasses_vis-terrasse-inox-spax,89.89 €,179.78 €,98000507105,https://boutique-parquet.com/seau-vis-inox-terrasse-bois-inoxmar-a2-5x70-embout-tx-25-seau-de-1000-vis.html
blanchon  - huile cire béton 2.5l,CATEGORY_entretien_beton-cire,97.55 €,145.25 €,B-06108907,https://boutique-parquet.com/blanchon-huile-cire-beton-2-5l.html
blanchon - huile pour teck 2.5l,CATEGORY_entretien_bardage,45.74 €,61.00 €,B-06151514,https://boutique-parquet.com/blanchon-huile-pour-teck-2-5l.html
algimouss - pulvérisateur électrique - 12l,CATEGORY_entretien_murs-et-facades,190.08 €,253.44 €,B-502008,https://boutique-parquet.com/algimouss-pulverisateur-electrique-12l.html
algimouss pro - alginet flash - nettoyant murs et façades - 10l,CATEGORY_entretien_murs-et-facades,67.62 €,96.60 €,B-097001,https://boutique-parquet.com/algimouss-alginet-flash-nettoyant-murs-et-facades-10l.html
algimouss pro - alginet solaire - nettoyant pour panneaux solaires - 5l,CATEGORY_entretien_entretien-panneaux-solaires,11.34 €,17.40 €,B-055001,https://boutique-parquet.com/algimouss-pro-alginet-solaire-nettoyant-pour-panneaux-solaires-5l.html
blanchon - encaustique professionnelle naturel 4l - carbamex,CATEGORY_entretien_parquet-cire,59.99 €,90.61 €,B-05101718,https://boutique-parquet.com/blanchon-encaustique-professionnelle-naturel-4l.html
blanchon - encaustique professionnelle incolore 4l - carbamex,CATEGORY_entretien_parquet-cire,67.96 €,90.61 €,B-05101770,https://boutique-parquet.com/blanchon-encaustique-professionnelle-incolore-4l.html
blanchon - cire liquide naturel 1l - carbamex,CATEGORY_entretien_parquet-cire,18.24 €,24.30 €,B-04101313,https://boutique-parquet.com/blanchon-cire-liquide-naturel-1l.html
blanchon - décireur 1l - carbamex,CATEGORY_entretien_parquet-cire,17.76 €,23.70 €,B-01107318,https://boutique-parquet.com/blanchon-decireur-1l.html
blanchon - cire liquide naturel 5l - carbamex,CATEGORY_entretien_parquet-cire,67.84 €,90.44 €,B-05101312,https://boutique-parquet.com/blanchon-cire-liquide-naturel-5l.html
algimouss pro - alginet flash pae - nettoyant murs et façades - 10l,CATEGORY_entretien_murs-et-facades,72.19 €,112.80 €,B-019002,https://boutique-parquet.com/algimouss-alginet-flash-pae-10l.html
blanchon - cire liquide incolore 1l - carbamex,CATEGORY_entretien_parquet-cire,18.24 €,24.30 €,B-04101375,https://boutique-parquet.com/blanchon-cire-liquide-incolore-1l.html
blanchon - cire liquide incolore 5l - carbamex,CATEGORY_entretien_parquet-cire,63.31 €,90.44 €,B-05101374,https://boutique-parquet.com/blanchon-cire-liquide-incolore-5l.html
blanchon - huile d'entretien universelle mat 5l,CATEGORY_entretien_parquet-huile,63.95 €,106.57 €,B-05110086,https://boutique-parquet.com/marques/blanchon/blanchon-huile-d-entretien-universelle-mat-5l.html
kit pour produits en phase aqueuse,CATEGORY_entretien_parquet-huile,,32.88 €,B-kit-produits-phase-aqueuse,https://boutique-parquet.com/kit-pour-produits-en-phase-aqueuse.html
bona - nettoyant pour parquets huilés 2.5l,CATEGORY_entretien_parquet-huile,20.76 €,22.91 €,B-WM700115022,https://boutique-parquet.com/bona-nettoyant-pour-parquets-huiles-2-5l.html
blanchon - lasure très longue durée environnement 1l chêne foncé,CATEGORY_entretien_produits-entretien-bio,30.49 €,40.66 €,B-01106946,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-1l-chene-fonce.html
clean & green - aqua shield,CATEGORY_entretien_parquet-huile,41.88 €,52.36 €,B-409774,https://boutique-parquet.com/clean-green-aqua-shield.html
blanchon - huile d'entretien universelle satinée 5l,CATEGORY_entretien_parquet-huile,63.95 €,106.57 €,B-05110079,https://boutique-parquet.com/marques/blanchon/blanchon-huile-d-entretien-universelle-satinee-5l.html
blanchon - lasure très longue durée environnement 5l chêne foncé,CATEGORY_entretien_produits-entretien-bio,118.15 €,157.46 €,B-05106942,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-5l-chene-fonce.html
prodirox - saturateur bois extérieur 15l - teinte miel,CATEGORY_entretien_produits-entretien-bio,247.25 €,329.66 €,B-20241292,https://boutique-parquet.com/oleasol-terrasses-saturateur-bois-exterieur-15l-incolore-biorox.html
blanchon - lasure très longue durée environnement 5l chêne clair,CATEGORY_entretien_produits-entretien-bio,118.15 €,157.46 €,B-05106911,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-5l-chene-clair.html
oleasol terres cuites - huile dure 15l supports poreux - biorox,CATEGORY_entretien_produits-entretien-bio,233.26 €,311.00 €,B-OLEASOL-TC-15L,https://boutique-parquet.com/oleasol-terres-cuites-huile-dure-15l-supports-poreux-biorox.html
vis inoxmare double filet a2 - 5x60 + embout tx 25 (boîte de 200),CATEGORY_terrasses_vis-terrasse-inox-spax,19.40 €,27.71 €,98200506002,https://boutique-parquet.com/vis-inoxmar-double-filet-a2-5x60-embout-tx-25-boite-de-200.html
prodirox - saturateur bois extérieur 1l - teinte miel,CATEGORY_entretien_produits-entretien-bio,28.67 €,38.23 €,B-20241290,https://boutique-parquet.com/oleasol-terrasses-saturateur-bois-exterieur-1l-biorox.html
oleasol terres cuites - huile dure 2.5l supports poreux - biorox,CATEGORY_entretien_produits-entretien-bio,48.34 €,64.45 €,B-OLEASOL-TC-2.5L,https://boutique-parquet.com/oleasol-terres-cuites-huile-dure-2l-supports-poreux-biorox.html
oleasol terres cuites - huile dure 1l supports poreux - biorox,CATEGORY_entretien_produits-entretien-bio,27.70 €,36.94 €,B-OLEASOL-TC-1L,https://boutique-parquet.com/oleasol-terres-cuites-huile-dure-1l-supports-poreux-biorox.html
prodirox - saturateur bois extérieur 5l - teinte miel,CATEGORY_entretien_produits-entretien-bio,97.25 €,129.66 €,B-20241291,https://boutique-parquet.com/oleasol-terrasses-saturateur-bois-exterieur-5l-incolore-biorox.html
oleasol parquets - huile dure incolore 15l pour parquets - biorox,CATEGORY_entretien_produits-entretien-bio,233.26 €,311.00 €,B-OLEASOL-PARQ-15L,https://boutique-parquet.com/oleasol-parquet-huile-dure-incolore-15l-pour-parquets-biorox.html
oleasol parquets - huile dure incolore 5l pour parquets - biorox,CATEGORY_entretien_produits-entretien-bio,91.48 €,121.97 €,B-OLEASOL-PARQ-5L,https://boutique-parquet.com/oleasol-parquet-huile-dure-incolore-5l-pour-parquets-biorox.html
oleasol terres cuites - huile dure 5l supports poreux - biorox,CATEGORY_entretien_produits-entretien-bio,91.48 €,121.97 €,B-OLEASOL-TC-5L,https://boutique-parquet.com/oleasol-terres-cuites-huile-dure-5l-supports-poreux-biorox.html
oleasol parquets - huile dure incolore 2.5l pour parquets - biorox,CATEGORY_entretien_produits-entretien-bio,48.34 €,64.45 €,B-OLEASOL-PARQ-2.5L,https://boutique-parquet.com/oleasol-parquet-huile-dure-incolore-2l-pour-parquets-biorox.html
oleasol parquets - huile dure incolore 1l pour parquets - biorox,CATEGORY_entretien_produits-entretien-bio,27.70 €,36.94 €,B-OLEASOL-PARQ-1L,https://boutique-parquet.com/oleasol-parquet-huile-dure-incolore-1l-pour-parquets-biorox.html
blanchon - lasure très longue durée environnement 1l incolore,CATEGORY_entretien_produits-entretien-bio,30.49 €,40.66 €,B-01106908,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-1l-incolore.html
blanchon - lasure très longue durée environnement 5l incolore,CATEGORY_entretien_produits-entretien-bio,118.15 €,157.46 €,B-05106904,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-5l-incolore.html
blanchon - lasure très longue durée environnement 10l incolore,CATEGORY_entretien_produits-entretien-bio,219.88 €,293.17 €,B-09106900,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-10l-incolore.html
blanchon - lasure très longue durée environnement 5l chêne doré,CATEGORY_entretien_produits-entretien-bio,118.15 €,157.46 €,B-05106928,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-5l-chene-dore.html
blanchon - lasure très longue durée environnement 1l chêne doré,CATEGORY_entretien_produits-entretien-bio,30.49 €,40.66 €,B-01106922,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-1l-chene-dore.html
blanchon - lasure très longue durée environnement 10l blanc,CATEGORY_entretien_produits-entretien-bio,171.90 €,293.17 €,B-09106955,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-10l-blanc.html
blanchon - lasure très longue durée environnement 1l chêne clair,CATEGORY_entretien_produits-entretien-bio,30.49 €,40.66 €,B-01106915,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-1l-chene-clair.html
kit d'entretien pour parquet vitrifiés,CATEGORY_entretien_parquet-vitrifie,26.54 €,54.73 €,B-kit-entretien-parquets-vitrifies,https://boutique-parquet.com/kit-d-entretien-pour-parquet-vitrifies.html
blanchon - lasure très longue durée environnement 1l noir,CATEGORY_entretien_produits-entretien-bio,30.49 €,40.66 €,B-01106977,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-1l-noir.html
blanchon - lasure très longue durée environnement 10l chêne moyen,CATEGORY_entretien_produits-entretien-bio,219.88 €,293.17 €,B-09106931,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-10l-chene-moyen.html
blanchon - lasure très longue durée environnement 10l chêne clair,CATEGORY_entretien_produits-entretien-bio,219.88 €,293.17 €,B-09106917,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-10l-chene-clair.html
blanchon - lasure très longue durée environnement 1l chêne moyen,CATEGORY_entretien_produits-entretien-bio,30.49 €,40.66 €,B-01106939,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-1l-chene-moyen.html
blanchon - décapant dégraissant 1l,CATEGORY_entretien_parquet-vitrifie,9.94 €,16.56 €,B-01100227,https://boutique-parquet.com/blanchon-decapant-degraissant-1l.html
blanchon - lasure très longue durée environnement 1l blanc,CATEGORY_entretien_produits-entretien-bio,30.49 €,40.66 €,B-01106953,https://boutique-parquet.com/blanchon-lasure-tres-longue-duree-environnement-1l-blanc.html
bona freshen up 5l,CATEGORY_entretien_parquet-vitrifie,73.90 €,92.38 €,B-WP595020002,https://boutique-parquet.com/bona-freshen-up-5l.html
bona polish - rénovateur parquets vernis -1l mat,CATEGORY_entretien_parquet-vitrifie,17.90 €,22.38 €,B-WP500313006,https://boutique-parquet.com/bona-polish-1l-mat.html
